platform,leg,config,threads,node,bw_gbps,latency_ns,implied_mlp
intel_emr,sw_prefetch_sweep,local_t0_d0,1,0,14.854,84.54594335225794,19.62258503991312
intel_emr,sw_prefetch_sweep,local_t0_d1,1,0,9.72,84.54594335225794,12.840415146624174
intel_emr,sw_prefetch_sweep,local_t0_d2,1,0,9.989,84.54594335225794,13.195772314776633
intel_emr,sw_prefetch_sweep,local_t0_d4,1,0,10.604,84.54594335225794,14.008205989177238
intel_emr,sw_prefetch_sweep,local_t0_d8,1,0,11.716,84.54594335225794,15.47719175492272
intel_emr,sw_prefetch_sweep,local_t0_d16,1,0,13.274,84.54594335225794,17.53535706340425
intel_emr,sw_prefetch_sweep,local_t0_d32,1,0,14.808,84.54594335225794,19.561817643128684
intel_emr,sw_prefetch_sweep,local_t0_d64,1,0,14.914,84.54594335225794,19.70184686180586
intel_emr,sw_prefetch_sweep,local_nta_d0,1,0,14.453,84.54594335225794,19.092851863596625
intel_emr,sw_prefetch_sweep,local_nta_d1,1,0,7.515,84.54594335225794,9.927543192065913
intel_emr,sw_prefetch_sweep,local_nta_d2,1,0,7.745,84.54594335225794,10.23138017598809
intel_emr,sw_prefetch_sweep,local_nta_d4,1,0,8.036,84.54594335225794,10.615800012167888
intel_emr,sw_prefetch_sweep,local_nta_d8,1,0,8.605,84.54594335225794,11.367466289784057
intel_emr,sw_prefetch_sweep,local_nta_d16,1,0,8.793,84.54594335225794,11.615819998381314
intel_emr,sw_prefetch_sweep,local_nta_d32,1,0,6.947,84.54594335225794,9.177197944814623
intel_emr,sw_prefetch_sweep,local_nta_d64,1,0,5.622,84.54594335225794,7.426832711349908
intel_emr,sw_prefetch_sweep,cxl_t0_d0,1,2,9.691,164.62648503299576,24.928051038355658
intel_emr,sw_prefetch_sweep,cxl_t0_d1,1,2,6.24,164.62648503299576,16.051082290717087
intel_emr,sw_prefetch_sweep,cxl_t0_d2,1,2,6.001,164.62648503299576,15.436305260671995
intel_emr,sw_prefetch_sweep,cxl_t0_d4,1,2,7.044,164.62648503299576,18.119202508944095
intel_emr,sw_prefetch_sweep,cxl_t0_d8,1,2,7.604,164.62648503299576,19.55968425298281
intel_emr,sw_prefetch_sweep,cxl_t0_d16,1,2,8.919,164.62648503299576,22.942244062645145
intel_emr,sw_prefetch_sweep,cxl_t0_d32,1,2,9.075,164.62648503299576,23.34352111991307
intel_emr,sw_prefetch_sweep,cxl_t0_d64,1,2,9.516,164.62648503299576,24.477900493343558
intel_emr,sw_prefetch_sweep,cxl_nta_d0,1,2,9.885,164.62648503299576,25.427075071111926
intel_emr,sw_prefetch_sweep,cxl_nta_d1,1,2,5.111,164.62648503299576,13.146968203181897
intel_emr,sw_prefetch_sweep,cxl_nta_d2,1,2,5.035,164.62648503299576,12.951474252205214
intel_emr,sw_prefetch_sweep,cxl_nta_d4,1,2,5.044,164.62648503299576,12.97462485166298
intel_emr,sw_prefetch_sweep,cxl_nta_d8,1,2,5.331,164.62648503299576,13.71287174548282
intel_emr,sw_prefetch_sweep,cxl_nta_d16,1,2,5.555,164.62648503299576,14.289064443098306
intel_emr,sw_prefetch_sweep,cxl_nta_d32,1,2,4.282,164.62648503299576,11.014540764238873
intel_emr,sw_prefetch_sweep,cxl_nta_d64,1,2,3.29,164.62648503299576,8.462830246227439
intel_emr,sw_prefetch_sweep,local_t0_d0,1,0,14.795,84.54594335225794,19.544644248385254
intel_emr,sw_prefetch_sweep,local_t0_d1,1,0,9.839,84.54594335225794,12.997617760044779
intel_emr,sw_prefetch_sweep,local_t0_d2,1,0,10.169,84.54594335225794,13.43355778045486
intel_emr,sw_prefetch_sweep,local_t0_d4,1,0,10.221,84.54594335225794,13.502251359428568
intel_emr,sw_prefetch_sweep,local_t0_d8,1,0,11.356,84.54594335225794,15.001620823566268
intel_emr,sw_prefetch_sweep,local_t0_d16,1,0,13.057,84.54594335225794,17.2486934742255
intel_emr,sw_prefetch_sweep,local_t0_d32,1,0,14.613,84.54594335225794,19.30421672197727
intel_emr,sw_prefetch_sweep,local_t0_d64,1,0,14.691,84.54594335225794,19.407257090437835
intel_emr,sw_prefetch_sweep,local_nta_d0,1,0,14.862,84.54594335225794,19.633153282832147
intel_emr,sw_prefetch_sweep,local_nta_d1,1,0,7.765,84.54594335225794,10.25780078328567
intel_emr,sw_prefetch_sweep,local_nta_d2,1,0,7.947,84.54594335225794,10.498228309693653
intel_emr,sw_prefetch_sweep,local_nta_d4,1,0,8.149,84.54594335225794,10.765076443399217
intel_emr,sw_prefetch_sweep,local_nta_d8,1,0,8.638,84.54594335225794,11.411060291825065
intel_emr,sw_prefetch_sweep,local_nta_d16,1,0,9.067,84.54594335225794,11.977782318358168
intel_emr,sw_prefetch_sweep,local_nta_d32,1,0,6.151,84.54594335225794,8.125657774370916
