
---------- Begin Simulation Statistics ----------
simSeconds                                   0.176542                       # Number of seconds simulated (Second)
simTicks                                 176541706120                       # Number of ticks simulated (Tick)
finalTick                                176541706120                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1936.03                       # Real time elapsed on the host (Second)
hostTickRate                                 91187643                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                  268783568                       # Number of bytes of host memory used (Byte)
simInsts                                     67408805                       # Number of instructions simulated (Count)
simOps                                      116912226                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    34818                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      60388                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        335630621                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               4.979032                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.200842                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       264019393                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      159                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      216356681                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  96570                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            147107318                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         294380403                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  98                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           335493134                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.644892                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.196212                       # Number of insts issued each cycle (Count)
system.cpu.lsq0.memOrderViolation                   2                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                     57                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                    0                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                2830791                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           16777563                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::mean            556.899585                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::stdev           261.872709                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::0-9                  55513      0.33%      0.33% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::10-19                 6010      0.04%      0.37% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::20-29                 4735      0.03%      0.39% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::30-39                 3698      0.02%      0.42% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::40-49                 3169      0.02%      0.44% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::50-59                 3111      0.02%      0.45% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::60-69                 2832      0.02%      0.47% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::70-79                 6550      0.04%      0.51% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::80-89                30644      0.18%      0.69% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::90-99               111017      0.66%      1.35% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::100-109             154763      0.92%      2.28% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::110-119             104018      0.62%      2.90% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::120-129              93164      0.56%      3.45% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::130-139             173819      1.04%      4.49% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::140-149             350010      2.09%      6.57% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::150-159             318512      1.90%      8.47% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::160-169             192810      1.15%      9.62% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::170-179             260102      1.55%     11.17% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::180-189             415958      2.48%     13.65% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::190-199             454121      2.71%     16.36% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::200-209             279356      1.67%     18.02% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::210-219             144919      0.86%     18.89% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::220-229             108395      0.65%     19.53% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::230-239              90767      0.54%     20.07% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::240-249              67373      0.40%     20.48% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::250-259              39542      0.24%     20.71% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::260-269              28457      0.17%     20.88% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::270-279              31221      0.19%     21.07% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::280-289              30948      0.18%     21.25% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::290-299              21592      0.13%     21.38% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::overflows         13190437     78.62%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::max_value             1352                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::total             16777563                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.addedLoadsAndStores          16778019                       # Number of loads and stores written to the Load Store Queue (Count)
system.cpu.lsq0.lqAvgOccupancy                   0.53                       # Average LQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.lsq0.sqAvgOccupancy                   0.00                       # Average SQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.mmu.dtb.rdAccesses                16777704                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                     245                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.exAccesses                       0                       # TLB accesses on execute (instr) requests (Count)
system.cpu.mmu.dtb.rdMisses                     32811                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                         8                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.exMisses                         0                       # TLB misses on execute (instr) requests (Count)
system.cpu.mmu.dtb.streamingAccesses         16777216                       # Translated accesses carrying the STREAMING request bit (Count)
system.cpu.mmu.dtb.walker.streamingTranslations            0                       # Completed page-table walks classified as STREAMING (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  53113950392                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                       0                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.exAccesses                 2097526                       # TLB accesses on execute (instr) requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                         0                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.exMisses                         0                       # TLB misses on execute (instr) requests (Count)
system.cpu.mmu.itb.streamingAccesses                0                       # Translated accesses carrying the STREAMING request bit (Count)
system.cpu.mmu.itb.walker.streamingTranslations            0                       # Completed page-table walks classified as STREAMING (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  53113950392                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  53113950392                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.status::Running             5301048      5.25%      5.25% # Number of cycles rename is running (Cycle)
system.cpu.rename.status::Idle                2198222      2.18%      7.43% # Number of cycles rename is idle (Cycle)
system.cpu.rename.status::Squashing                50      0.00%      7.43% # Number of cycles rename is squashing (Cycle)
system.cpu.rename.status::Blocked            72816665     72.11%     79.54% # Number of cycles rename is blocking (Cycle)
system.cpu.rename.status::Unblocking         20661101     20.46%    100.00% # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               38276370                       # Number of instructions processed by rename (Count)
system.cpu.rename.IQFullEvents                6339417                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.fullRegistersEvents        17488019                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands           129504524                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   185083954                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 55053795                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                       278                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             129502369                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                     2169                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                       0                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                   0                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  11299802                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                37225857                       # count of registers freed and written back to integer free list (Count)
system.cpu.rename.fpReturned                      146                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                        135033401                       # The number of ROB reads (Count)
system.cpu.rob.writes                        76552349                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 23594062                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   38275107                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs               16777750                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    16                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       526                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.mem_ctrls0.power_state.pwrStateResidencyTicks::UNDEFINED  53113950392                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls1.bytesRead::ruby.snf.cntrl     95910976                       # Number of bytes read from this memory (Byte)
system.mem_ctrls1.bytesRead::total           95910976                       # Number of bytes read from this memory (Byte)
system.mem_ctrls1.bytesWritten::ruby.snf.cntrl         9088                       # Number of bytes written to this memory (Byte)
system.mem_ctrls1.bytesWritten::total            9088                       # Number of bytes written to this memory (Byte)
system.mem_ctrls1.numReads::ruby.snf.cntrl      1498609                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls1.numReads::total             1498609                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls1.numWrites::ruby.snf.cntrl          142                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls1.numWrites::total                142                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls1.bwRead::ruby.snf.cntrl   1805758769                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls1.bwRead::total            1805758769                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls1.bwWrite::ruby.snf.cntrl       171104                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls1.bwWrite::total               171104                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls1.bwTotal::ruby.snf.cntrl   1805929873                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls1.bwTotal::total           1805929873                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls1.power_state.pwrStateResidencyTicks::UNDEFINED  53113950392                       # Cumulative time (in ticks) in various power states (Tick)
system.ruby.m_outstandReqHistSeqr::bucket_size            4                       (Unspecified)
system.ruby.m_outstandReqHistSeqr::max_bucket           39                       (Unspecified)
system.ruby.m_outstandReqHistSeqr::samples      5473003                       (Unspecified)
system.ruby.m_outstandReqHistSeqr::mean     17.284556                       (Unspecified)
system.ruby.m_outstandReqHistSeqr::gmean     7.628872                       (Unspecified)
system.ruby.m_outstandReqHistSeqr::stdev    13.092461                       (Unspecified)
system.ruby.m_outstandReqHistSeqr        |     2115560     38.65%     38.65% |        5642      0.10%     38.76% |        8388      0.15%     38.91% |        4043      0.07%     38.98% |        9499      0.17%     39.16% |       20299      0.37%     39.53% |     1806955     33.02%     72.54% |     1154032     21.09%     93.63% |      348585      6.37%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.m_outstandReqHistSeqr::total      5473003                       (Unspecified)
system.ruby.m_latencyHistSeqr::bucket_size           64                       (Unspecified)
system.ruby.m_latencyHistSeqr::max_bucket          639                       (Unspecified)
system.ruby.m_latencyHistSeqr::samples        5473010                       (Unspecified)
system.ruby.m_latencyHistSeqr::mean        134.796803                       (Unspecified)
system.ruby.m_latencyHistSeqr::gmean        13.599498                       (Unspecified)
system.ruby.m_latencyHistSeqr::stdev       192.696249                       (Unspecified)
system.ruby.m_latencyHistSeqr            |     3375360     61.67%     61.67% |      505887      9.24%     70.92% |       93074      1.70%     72.62% |          80      0.00%     72.62% |           0      0.00%     72.62% |           0      0.00%     72.62% |      986085     18.02%     90.64% |      512513      9.36%    100.00% |          11      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.m_latencyHistSeqr::total          5473010                       (Unspecified)
system.ruby.m_hitLatencyHistSeqr::bucket_size            1                       (Unspecified)
system.ruby.m_hitLatencyHistSeqr::max_bucket            9                       (Unspecified)
system.ruby.m_hitLatencyHistSeqr::samples      3375343                       (Unspecified)
system.ruby.m_hitLatencyHistSeqr::mean       2.000000                       (Unspecified)
system.ruby.m_hitLatencyHistSeqr::gmean      2.000000                       (Unspecified)
system.ruby.m_hitLatencyHistSeqr::stdev      0.000544                       (Unspecified)
system.ruby.m_hitLatencyHistSeqr         |           0      0.00%      0.00% |           0      0.00%      0.00% |     3375342    100.00%    100.00% |           1      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.m_hitLatencyHistSeqr::total       3375343                       (Unspecified)
system.ruby.m_missLatencyHistSeqr::bucket_size           64                       (Unspecified)
system.ruby.m_missLatencyHistSeqr::max_bucket          639                       (Unspecified)
system.ruby.m_missLatencyHistSeqr::samples      2097667                       (Unspecified)
system.ruby.m_missLatencyHistSeqr::mean    348.479318                       (Unspecified)
system.ruby.m_missLatencyHistSeqr::gmean   297.222688                       (Unspecified)
system.ruby.m_missLatencyHistSeqr::stdev   151.141943                       (Unspecified)
system.ruby.m_missLatencyHistSeqr        |          17      0.00%      0.00% |      505887     24.12%     24.12% |       93074      4.44%     28.55% |          80      0.00%     28.56% |           0      0.00%     28.56% |           0      0.00%     28.56% |      986085     47.01%     75.57% |      512513     24.43%    100.00% |          11      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.m_missLatencyHistSeqr::total      2097667                       (Unspecified)
system.ruby.Cache_Controller.AllocRequest |           0      0.00%      0.00% |           0      0.00%      0.00% |     4194901     50.00%     50.00% |     4195286     50.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.AllocRequest::total      8390187                       (Unspecified)
system.ruby.Cache_Controller.AllocSeqRequest |     2097524     38.32%     38.32% |     3375487     61.68%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.AllocSeqRequest::total      5473011                       (Unspecified)
system.ruby.Cache_Controller.AllocSnoop  |         525    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.AllocSnoop::total          525                       (Unspecified)
system.ruby.Cache_Controller.Load        |     2097547     38.33%     38.33% |     3375300     61.67%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.Load::total      5472847                       (Unspecified)
system.ruby.Cache_Controller.Store       |           0      0.00%      0.00% |         187    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.Store::total          187                       (Unspecified)
system.ruby.Cache_Controller.ReadShared  |           0      0.00%      0.00% |           0      0.00%      0.00% |     2097691     50.00%     50.00% |     2097636     50.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.ReadShared::total      4195327                       (Unspecified)
system.ruby.Cache_Controller.ReadUnique  |           0      0.00%      0.00% |           0      0.00%      0.00% |           9    100.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.ReadUnique::total            9                       (Unspecified)
system.ruby.Cache_Controller.ReadUnique_PoC |           0      0.00%      0.00% |           0      0.00%      0.00% |           0      0.00%      0.00% |           9    100.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.ReadUnique_PoC::total            9                       (Unspecified)
system.ruby.Cache_Controller.CleanUnique |           0      0.00%      0.00% |           0      0.00%      0.00% |          24    100.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.CleanUnique::total           24                       (Unspecified)
system.ruby.Cache_Controller.Evict       |           0      0.00%      0.00% |           0      0.00%      0.00% |     1498680    100.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.Evict::total      1498680                       (Unspecified)
system.ruby.Cache_Controller.WriteBackFull |           0      0.00%      0.00% |           0      0.00%      0.00% |      598553     50.00%     50.00% |      598442     50.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.WriteBackFull::total      1196995                       (Unspecified)
system.ruby.Cache_Controller.WriteEvictFull |           0      0.00%      0.00% |           0      0.00%      0.00% |           0      0.00%      0.00% |     1499201    100.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.WriteEvictFull::total      1499201                       (Unspecified)
system.ruby.Cache_Controller.SnpCleanInvalid |         533    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.SnpCleanInvalid::total          533                       (Unspecified)
system.ruby.Cache_Controller.CompAck     |           0      0.00%      0.00% |           0      0.00%      0.00% |     2097667     50.00%     50.00% |     2097643     50.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.CompAck::total      4195310                       (Unspecified)
system.ruby.Cache_Controller.Comp_I      |           0      0.00%      0.00% |     1498680    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.Comp_I::total      1498680                       (Unspecified)
system.ruby.Cache_Controller.Comp_UC     |           0      0.00%      0.00% |          24    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.Comp_UC::total           24                       (Unspecified)
system.ruby.Cache_Controller.CompDBIDResp |           0      0.00%      0.00% |      598553     22.20%     22.20% |     2097642     77.80%     99.99% |         142      0.01%    100.00% (Unspecified)
system.ruby.Cache_Controller.CompDBIDResp::total      2696337                       (Unspecified)
system.ruby.Cache_Controller.SnpResp_I   |           0      0.00%      0.00% |           0      0.00%      0.00% |         524    100.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.SnpResp_I::total          524                       (Unspecified)
system.ruby.Cache_Controller.CompData_UC |           0      0.00%      0.00% |           0      0.00%      0.00% |     2998116    100.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.CompData_UC::total      2998116                       (Unspecified)
system.ruby.Cache_Controller.CompData_SC |         820      0.03%      0.03% |     2997296     99.97%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.CompData_SC::total      2998116                       (Unspecified)
system.ruby.Cache_Controller.CompData_UD_PD |           0      0.00%      0.00% |          18      0.00%      0.00% |     1197170    100.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.CompData_UD_PD::total      1197188                       (Unspecified)
system.ruby.Cache_Controller.CompData_SD_PD |           0      0.00%      0.00% |     1197152    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.CompData_SD_PD::total      1197152                       (Unspecified)
system.ruby.Cache_Controller.CBWrData_UC |           0      0.00%      0.00% |           0      0.00%      0.00% |           0      0.00%      0.00% |     2998402    100.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.CBWrData_UC::total      2998402                       (Unspecified)
system.ruby.Cache_Controller.CBWrData_UD_PD |           0      0.00%      0.00% |           0      0.00%      0.00% |         112      0.01%      0.01% |     1196882     99.99%    100.00% (Unspecified)
system.ruby.Cache_Controller.CBWrData_UD_PD::total      1196994                       (Unspecified)
system.ruby.Cache_Controller.CBWrData_SD_PD |           0      0.00%      0.00% |           0      0.00%      0.00% |     1196994    100.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.CBWrData_SD_PD::total      1196994                       (Unspecified)
system.ruby.Cache_Controller.SnpRespData_I_PD |           0      0.00%      0.00% |           0      0.00%      0.00% |           2    100.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.SnpRespData_I_PD::total            2                       (Unspecified)
system.ruby.Cache_Controller.CheckCacheFill |         410      0.00%      0.00% |     4194644     37.83%     37.84% |     4793863     43.24%     81.08% |     2097789     18.92%    100.00% (Unspecified)
system.ruby.Cache_Controller.CheckCacheFill::total     11086706                       (Unspecified)
system.ruby.Cache_Controller.Local_Eviction |           0      0.00%      0.00% |     2097233     50.00%     50.00% |     2097119     50.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.Local_Eviction::total      4194352                       (Unspecified)
system.ruby.Cache_Controller.LocalHN_Eviction |           0      0.00%      0.00% |           0      0.00%      0.00% |           0      0.00%      0.00% |         142    100.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.LocalHN_Eviction::total          142                       (Unspecified)
system.ruby.Cache_Controller.Global_Eviction |           0      0.00%      0.00% |           0      0.00%      0.00% |         524    100.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.Global_Eviction::total          524                       (Unspecified)
system.ruby.Cache_Controller.TagArrayRead |     2098049     11.62%     11.62% |     5472720     30.31%     41.92% |     6292544     34.84%     76.77% |     4195428     23.23%    100.00% (Unspecified)
system.ruby.Cache_Controller.TagArrayRead::total     18058741                       (Unspecified)
system.ruby.Cache_Controller.TagArrayWrite |         935      0.01%      0.01% |     4194644     28.57%     28.57% |     6292542     42.85%     71.43% |     4195427     28.57%    100.00% (Unspecified)
system.ruby.Cache_Controller.TagArrayWrite::total     14683548                       (Unspecified)
system.ruby.Cache_Controller.DataArrayRead |     2097113     31.44%     31.44% |     1876783     28.13%     59.57% |     2097643     31.45%     91.02% |      599176      8.98%    100.00% (Unspecified)
system.ruby.Cache_Controller.DataArrayRead::total      6670715                       (Unspecified)
system.ruby.Cache_Controller.DataArrayWrite |           0      0.00%      0.00% |         178      0.03%      0.03% |      598577     99.89%     99.92% |         505      0.08%    100.00% (Unspecified)
system.ruby.Cache_Controller.DataArrayWrite::total       599260                       (Unspecified)
system.ruby.Cache_Controller.DataArrayWriteOnFill |         410      0.01%      0.01% |     2097233     49.99%     50.00% |     2097643     50.00%    100.00% |         156      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.DataArrayWriteOnFill::total      4195442                       (Unspecified)
system.ruby.Cache_Controller.ReadHitPipe |           0      0.00%      0.00% |           0      0.00%      0.00% |           0      0.00%      0.00% |      599034    100.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.ReadHitPipe::total       599034                       (Unspecified)
system.ruby.Cache_Controller.ReadMissPipe |           0      0.00%      0.00% |           0      0.00%      0.00% |     2097668     58.33%     58.33% |     1498609     41.67%    100.00% (Unspecified)
system.ruby.Cache_Controller.ReadMissPipe::total      3596277                       (Unspecified)
system.ruby.Cache_Controller.WriteFEPipe |           0      0.00%      0.00% |      598553     11.10%     11.10% |     2696196     50.00%     61.10% |     2097784     38.90%    100.00% (Unspecified)
system.ruby.Cache_Controller.WriteFEPipe::total      5392533                       (Unspecified)
system.ruby.Cache_Controller.WriteBEPipe |           0      0.00%      0.00% |      598553     22.20%     22.20% |     2097642     77.80%     99.99% |         142      0.01%    100.00% (Unspecified)
system.ruby.Cache_Controller.WriteBEPipe::total      2696337                       (Unspecified)
system.ruby.Cache_Controller.FillPipe    |         410      0.01%      0.01% |     2097411     43.74%     43.75% |     2696220     56.23%     99.99% |         661      0.01%    100.00% (Unspecified)
system.ruby.Cache_Controller.FillPipe::total      4794702                       (Unspecified)
system.ruby.Cache_Controller.SnpInvPipe  |         525    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.SnpInvPipe::total          525                       (Unspecified)
system.ruby.Cache_Controller.SendReadShared |         411      0.01%      0.01% |     2097224     49.99%     50.00% |     2097635     50.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.SendReadShared::total      4195270                       (Unspecified)
system.ruby.Cache_Controller.SendReadNoSnpDMT |           0      0.00%      0.00% |           0      0.00%      0.00% |           0      0.00%      0.00% |     1498609    100.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.SendReadNoSnpDMT::total      1498609                       (Unspecified)
system.ruby.Cache_Controller.SendReadUnique |           0      0.00%      0.00% |           9     50.00%     50.00% |           9     50.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.SendReadUnique::total           18                       (Unspecified)
system.ruby.Cache_Controller.SendCompAck |         410      0.01%      0.01% |     2097257     49.99%     50.00% |     2097643     50.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.SendCompAck::total      4195310                       (Unspecified)
system.ruby.Cache_Controller.SendCompData |           0      0.00%      0.00% |           0      0.00%      0.00% |     2097643     77.79%     77.79% |      599034     22.21%    100.00% (Unspecified)
system.ruby.Cache_Controller.SendCompData::total      2696677                       (Unspecified)
system.ruby.Cache_Controller.WaitCompAck |           0      0.00%      0.00% |           0      0.00%      0.00% |     2097667     50.00%     50.00% |     2097643     50.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.WaitCompAck::total      4195310                       (Unspecified)
system.ruby.Cache_Controller.SendWriteBackOrWriteEvict |           0      0.00%      0.00% |      598553     22.20%     22.20% |     2097643     77.80%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.Cache_Controller.SendWriteBackOrWriteEvict::total      2696196                       (Unspecified)
